material_id,natoms,formula,min_pair_dist,guess_oxi_ok,frac_oxi_ok,featurisable,featurisable_with_frac,bl_min,bl_mean,cn_an_mean,madz_range,mad_max,frac_like_bonds,fi,wyckoff_econ,bv_rel_mean,L1,D1_804,L1',L2,L3,L4,next23_transport_reject,next23_risk_score,pauling_feature_error,pauling_p2_p5_decision
ssagen-t500-s20260802-a0112,11,K4Se3O4,1.589919548199233,False,True,False,True,0.6535124083010682,0.9369768352042664,2.7142857142857144,18.80095926330374,5.61428242286814,0.47619047619047616,0.5861524679500736,1.0,,False,False,False,False,False,False,True,4.82454744836429,,REJECT
ssagen-t500-s20260802-a0113,11,Sn3(SO)4,1.1874962435655914,False,True,False,True,0.5681800208447804,0.847786326083448,2.25,30.48457482914668,-0.10890572650301245,0.45454545454545453,0.35525877871394995,1.0,,False,False,False,False,False,False,True,11.838762711050638,,REJECT
ssagen-t500-s20260802-a0114,11,Sr3(SO)4,1.053800975024103,False,True,False,True,0.6919471645118095,0.8486813082102228,2.0,28.174639441830088,11.077614432661226,0.4827586206896552,0.6618283129128335,1.0,,False,False,False,False,False,False,True,4.444633680179859,,REJECT
ssagen-t500-s20260802-a0115,11,K4Sn3O4,1.300825249395692,False,True,False,True,0.6224044255481783,0.8038885546653874,1.0,10.535975759013883,2.3158488475538026,0.631578947368421,0.6788178716701414,1.0,0.8832989091944264,False,False,False,False,False,False,True,9.495663769227553,,REJECT
ssagen-t500-s20260802-a0116,11,K4Sn3O4,1.4620403500976766,False,True,False,True,0.6995408373673094,0.9779098579621124,2.0,14.33939391750774,1.7403547633473537,0.42857142857142855,0.6788178716701414,1.0,,False,False,False,False,False,False,True,5.034328753034655,,REJECT
ssagen-t500-s20260802-a0117,8,S,2.19841212055157,False,False,False,False,,,,,,,,,,,,,,,,False,,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0118,11,K4Sn3O4,1.7874356320560216,False,True,False,True,0.6547383267604475,0.8855538040736505,1.5,9.849699534071517,-0.5746092301545485,0.5428571428571428,0.6788178716701414,1.0,0.9558285641778632,False,False,False,False,False,False,True,7.262814336676788,,REJECT
ssagen-t500-s20260802-a0119,11,K4Cu3O4,1.1847529722167554,False,True,False,True,0.5212487477912839,0.7119097911044017,2.25,8.197693273025681,-3.620681491762556,0.15789473684210525,0.6875517196961858,1.0,1.973604079309557,False,False,False,False,False,False,True,11.98271125474905,,REJECT
ssagen-t500-s20260802-a0120,11,Se3(SO)4,0.9947141741304312,False,False,False,False,,,,,,,,,,,,,,,,True,8.252710591313985,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0121,11,Cu7O4,1.2244708569452505,False,True,False,True,0.5775805928987031,0.9003661686250382,1.75,17.96324025121562,6.289113594830592,0.75,0.44727793569660623,1.0,0.9699985816458109,False,False,False,False,False,False,True,11.339022204336839,,REJECT
ssagen-t500-s20260802-a0122,11,Sm3(SO)4,1.165707038976384,False,True,False,True,0.7043965018031961,0.8623552262368559,1.75,27.976379069874646,20.957158903985967,0.5,0.6011626393063743,1.0,,False,False,False,False,False,False,True,7.922573614038152,,REJECT
ssagen-t500-s20260802-a0123,15,Se4S5O6,0.9616498693193484,False,False,False,False,,,,,,,,,,,,,,,,True,9.28175644912491,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0124,13,K4Sr4O5,1.389780527543499,False,False,False,False,,,,,,,,,,,,,,,,True,9.451812544838582,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0125,11,Tl3(CuO)4,1.1919767046626153,False,False,False,False,,,,,,,,,,,,,,,,True,11.641465178152432,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0126,12,Se3S4O5,1.6537204818830424,False,False,False,False,,,,,,,,,,,,,,,,True,6.876891225507276,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0127,9,KYO,1.647935216081455,False,False,False,False,,,,,,,,,,,,,,,,True,7.682373029839416,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0128,11,Se3(SO)4,1.2613898749396695,False,False,False,False,,,,,,,,,,,,,,,,True,13.729383113936567,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0129,13,Se4S4O5,0.8264102885033477,False,False,False,False,,,,,,,,,,,,,,,,True,6.930776592026806,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0130,10,Y3Cu3O4,1.4409741064192256,False,False,False,False,,,,,,,,,,,,,,,,True,13.483358856774444,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0131,11,Sr3(SO)4,1.313118821054483,False,True,False,True,0.591492190337812,0.7375019563277702,3.0,26.412062787430884,11.459382802632781,0.4117647058823529,0.6618283129128335,1.0,,False,False,False,False,False,False,True,3.8202834574421685,,REJECT
ssagen-t500-s20260802-a0132,13,K4Sr4O5,1.4136026728046802,False,False,False,False,,,,,,,,,,,,,,,,True,8.801548111245664,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0133,11,Se3(SO)4,1.2988539373526953,False,False,False,False,,,,,,,,,,,,,,,,True,15.734671854307983,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0134,6,CuO,1.1475770599571142,True,True,True,True,0.5387685727498195,0.984327567324665,1.3333333333333333,7.23096920134249,-11.766988520532598,0.2,0.4472779356966061,1.0,0.9536234911369349,False,False,False,False,False,False,True,14.17354021887515,,REJECT
ssagen-t500-s20260802-a0135,13,K4Se4O5,0.9513885051317504,False,True,False,True,0.5300604646537557,0.7739340839431011,2.0,27.040169719434537,7.299715460278643,0.5357142857142857,0.5369898255114057,1.0,,False,False,False,False,False,False,True,6.100990702811785,,REJECT
ssagen-t500-s20260802-a0136,11,Sn3(SO)4,1.3139379224401766,False,True,False,True,0.7666171092464095,0.9215043133234723,1.75,40.00770682932854,25.177029494749412,0.5652173913043478,0.35525877871394995,1.0,,True,False,True,False,False,False,True,8.140501891801009,,REJECT
ssagen-t500-s20260802-a0137,13,Sr4S4O5,1.3379147997239087,False,True,False,True,0.5288200789422564,0.7305983756103712,2.4444444444444446,30.955050629692543,10.852387754409344,0.4827586206896552,0.5041125285137085,1.0,,False,False,False,False,False,False,True,7.38009400310621,,REJECT
ssagen-t500-s20260802-a0138,9,CuSnO,1.3113619726157697,False,False,False,False,,,,,,,,,,,,,,,,True,9.17153811696325,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0139,11,K4Sr3O4,1.8213280105048575,False,False,False,False,,,,,,,,,,,,,,,,True,7.349838497637938,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0140,11,Cu3(SO)4,1.1686685404403536,False,True,False,True,0.548670676263077,0.7263274724063489,1.75,37.08104812521839,20.81800026808019,0.47619047619047616,0.3745131672148889,1.0,,False,False,False,False,False,False,True,9.46838244982796,,REJECT
ssagen-t500-s20260802-a0141,12,Se3S4O5,1.1644337209763276,False,False,False,False,,,,,,,,,,,,,,,,True,8.318611831584635,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0142,11,Cu3(SO)4,1.482803554049425,False,True,False,True,1.0041900527633933,1.0463514917642223,1.75,31.354093571262684,29.19502669616726,0.7619047619047619,0.3745131672148889,1.0,,True,True,True,False,False,False,True,7.247420232588004,,REJECT
ssagen-t500-s20260802-a0143,15,Sr4O11,1.1033249226093087,False,True,False,True,0.6485545121960764,0.7966160864105651,2.4545454545454546,30.186655375555425,8.943742614282517,0.42857142857142855,0.7877573323062756,1.0,,False,False,False,False,False,False,True,8.801918638657183,,REJECT
ssagen-t500-s20260802-a0144,13,K4Se4O5,1.1185852272125247,False,True,False,True,0.518258181676134,0.867709257250113,1.7777777777777777,31.325041394663845,17.006281637327078,0.3333333333333333,0.5369898255114057,1.0,,False,False,False,False,False,False,True,6.071416156718483,,REJECT
ssagen-t500-s20260802-a0145,14,Sr4(SO)5,1.1310738749213842,False,True,False,True,0.572938746667103,0.8004715521720903,1.9,28.901463249744793,31.4905575889984,0.5185185185185185,0.6898576830761677,1.0,,False,False,False,False,False,False,True,6.176714229414912,,REJECT
ssagen-t500-s20260802-a0146,11,Cu3(SO)4,1.5019707633619548,False,True,False,True,0.5844244215416167,0.7745184806862275,2.0,36.234712951685346,14.532470132019258,0.5238095238095238,0.3745131672148889,1.0,,False,False,False,False,False,False,True,18.58409067235648,,REJECT
ssagen-t500-s20260802-a0147,14,Sr2O5,1.578035818260065,False,True,False,True,0.611641790023281,0.755865158551635,1.7,31.247815366637916,7.7932222509613265,0.44,0.7877573323062756,1.0,,False,False,False,False,False,False,True,6.4893502573934905,,REJECT
ssagen-t500-s20260802-a0148,12,Sr3S4O5,1.00357714616535,False,True,False,True,0.518997038688531,0.6949891367316576,1.0,30.61154000305656,12.556548839382957,0.5625,0.4551725960576467,1.0,,False,False,False,False,False,False,True,9.464489011941538,,REJECT
ssagen-t500-s20260802-a0149,11,Sr3(SO)4,1.0587532852255255,False,True,False,True,0.5953261844901536,0.783421394333416,1.625,26.98217073792138,11.542359592510746,0.42105263157894735,0.6618283129128335,1.0,,False,False,False,False,False,False,True,9.202473093387013,,REJECT
ssagen-t500-s20260802-a0150,11,Cu7O4,1.4065897115134753,False,True,False,True,1.4713924923550266,1.478831981698434,2.25,17.910911582407287,17.095068262659545,0.875,0.44727793569660623,1.0,0.9859981680583677,True,True,True,False,False,False,True,6.672945621261883,,REJECT
ssagen-t500-s20260802-a0151,11,K4Se3O4,1.6088899045508094,False,True,False,True,0.5591120148031633,0.6433012386630689,3.2857142857142856,14.56552776755118,-10.322865083482132,0.25806451612903225,0.5861524679500736,1.0,,False,False,False,False,False,False,True,6.8760734353701345,,REJECT
ssagen-t500-s20260802-a0152,13,Se4S4O5,1.2021060792198879,False,False,False,False,,,,,,,,,,,,,,,,True,5.158757056370883,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0153,11,Y3(SO)4,1.5931354755665672,False,True,False,True,0.704927201578127,1.0341714389445782,1.875,19.00707291848103,1.0217747451121983,0.24,0.5867076222296558,1.0,,False,False,False,False,False,False,True,5.537372772809032,,REJECT
ssagen-t500-s20260802-a0154,11,K4Sn3O4,1.2585267141354586,False,True,False,True,0.6139154703099796,0.9153468736733095,2.75,9.512176656059934,-2.203093082825029,0.4,0.6788178716701414,1.0,0.7725119280010425,False,False,False,False,False,False,True,8.111692127354672,,REJECT
ssagen-t500-s20260802-a0155,10,Cu3O2,1.3202709799611645,True,True,True,True,0.8138236338342532,1.0105526624226784,2.0,10.864280064449344,2.1937993428389975,0.5217391304347826,0.4472779356966061,1.0,0.7679775771762926,True,True,True,True,True,False,True,10.205676708582438,,REJECT
ssagen-t500-s20260802-a0156,11,K4Cu3S4,1.6578803031381752,False,True,False,True,0.6606541029220072,0.8131300007984732,2.5,11.406061243426375,0.8296578247025246,0.4,0.3433767717367857,1.0,0.9955612381860397,False,False,False,False,False,False,True,9.668246392470662,,REJECT
ssagen-t500-s20260802-a0157,13,Sr4O9,1.4510782398147042,False,True,False,True,0.7025088886659461,0.9919053023332379,1.6666666666666667,22.636082591712366,12.304465072906538,0.36363636363636365,0.7877573323062756,1.0,,False,False,False,False,False,False,True,6.0444245771437375,,REJECT
ssagen-t500-s20260802-a0158,13,Sr4S4O5,1.0336901674969246,False,True,False,True,0.7648027127983257,0.9134542247536097,2.0,33.9943926782138,21.641843005006507,0.5161290322580645,0.5041125285137085,1.0,,True,False,True,False,False,False,True,3.200551065125646,,REJECT
ssagen-t500-s20260802-a0159,15,Se4O11,0.9891655524873997,False,False,False,False,,,,,,,,,,,,,,,,True,9.055259474698055,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0160,12,SrO2,1.386139576012343,False,True,False,True,0.5478812553408471,0.6954209766774219,1.75,24.019753831381642,2.3233942335234143,0.18181818181818182,0.7877573323062756,1.0,,False,False,False,False,False,False,True,9.69153480474871,,REJECT
ssagen-t500-s20260802-a0161,11,K4Sn3O4,1.0781704199124384,False,True,False,True,0.5285149117217834,0.942329604113023,2.25,15.605170803738062,-0.8540967320742876,0.45161290322580644,0.6788178716701414,1.0,0.6733863089045354,False,False,False,False,False,False,True,8.454207341513607,,REJECT
ssagen-t500-s20260802-a0162,12,SeSO,1.2390561444657762,True,True,True,True,0.530479161185348,0.8347429394915775,2.25,25.995260035723753,14.426388837525675,0.4782608695652174,0.17420296004989932,1.0,,False,False,False,False,False,False,True,10.986217023575552,,REJECT
ssagen-t500-s20260802-a0163,11,Sn3(SO)4,1.5048179997049562,False,True,False,True,0.8062884789016566,1.0376920876370923,2.875,22.377997794906836,-3.201774525877651,0.4838709677419355,0.35525877871394995,1.0,,True,True,True,True,True,False,True,7.570472929941311,,REJECT
ssagen-t500-s20260802-a0164,11,Cu7O4,1.406939789342789,False,True,False,True,0.8557983669272052,1.0509382378245988,2.75,9.569388605716833,0.7845156490663525,0.4642857142857143,0.44727793569660623,1.0,0.6535550874212251,True,True,True,True,True,False,True,9.238124186145471,,REJECT
ssagen-t500-s20260802-a0165,15,Sr4S5O6,1.3707587635428307,False,True,False,True,0.5313018463344303,0.8649263563312574,2.1818181818181817,32.11230977833033,12.744270581163784,0.40625,0.46613701181864375,1.0,,False,False,False,False,False,False,True,7.546826732923751,,REJECT
ssagen-t500-s20260802-a0166,11,K4Sr3O4,1.4316175449085786,False,False,False,False,,,,,,,,,,,,,,,,True,4.309861188899054,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0167,11,K4Sm3O4,1.4695984665426838,False,True,False,True,0.528632541921829,0.7032276768725776,1.75,6.966565291673258,-2.4263391739728464,0.17647058823529413,0.7824279023644418,1.0,1.656604140020432,False,False,False,False,False,False,True,5.483482628659736,,REJECT
ssagen-t500-s20260802-a0168,13,Sr4S4O5,1.3931909494665635,False,True,False,True,0.5480026488204267,0.5762564530179034,1.4444444444444444,25.915861315565984,9.126432945309356,0.6111111111111112,0.5041125285137085,1.0,,False,False,False,False,False,False,True,7.860360191792099,,REJECT
ssagen-t500-s20260802-a0169,13,Se4S4O5,1.275861256143224,False,False,False,False,,,,,,,,,,,,,,,,True,6.121942980114714,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0170,11,Cu7O4,1.0532050121315417,False,True,False,True,0.4967948170431799,0.8278741574632589,3.0,17.617967342509953,-0.6100015070235361,0.4,0.44727793569660623,1.0,1.3285265721174342,False,False,False,False,False,False,True,10.941457898214583,,REJECT
ssagen-t500-s20260802-a0171,11,Sm3(SO)4,1.2736056071768724,False,True,False,True,0.6820761541404274,1.0439080538770995,1.125,24.45646771374427,6.6014940823441055,0.15,0.6011626393063743,1.0,,False,False,False,False,False,False,True,9.641182727661791,,REJECT
ssagen-t500-s20260802-a0172,16,Se4S5O7,0.8760807543231929,False,False,False,False,,,,,,,,,,,,,,,,True,11.313612167333636,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0173,11,Sr3(SO)4,1.7635491371111078,False,True,False,True,0.7272884102260441,0.8126777827021667,1.5,22.594643303906064,9.875354948031031,0.4117647058823529,0.6618283129128335,1.0,,False,False,False,False,False,False,True,9.06459359136467,,REJECT
ssagen-t500-s20260802-a0174,12,SeSO,1.293657413315248,True,True,True,True,0.5850329425695191,0.8809760207765438,1.875,15.569164591534268,3.8062352272827695,0.5652173913043478,0.17420296004989932,1.0,,False,False,False,False,False,False,True,11.423020983067946,,REJECT
ssagen-t500-s20260802-a0175,11,Y3(CuO)4,1.5492162197806474,False,False,False,False,,,,,,,,,,,,,,,,True,15.43220641309808,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0176,15,Se4O11,0.9016533756595287,False,False,False,False,,,,,,,,,,,,,,,,True,8.3892076664134,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0177,13,Sr4S4O5,1.273476496616138,False,True,False,True,0.5855784286695725,0.7813157484347546,2.2222222222222223,22.89422667191143,4.426251809180611,0.4230769230769231,0.5041125285137085,1.0,,False,False,False,False,False,False,True,6.4550668123566926,,REJECT
ssagen-t500-s20260802-a0178,11,Se3(SO)4,1.196331502431971,False,False,False,False,,,,,,,,,,,,,,,,True,8.347391832345075,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0179,11,K4Sn3O4,1.6900315119126281,False,True,False,True,0.6453923503915976,0.8250068589828284,1.75,10.173635747647449,0.06193491746049862,0.3157894736842105,0.6788178716701414,1.0,0.8606377307599774,False,False,False,False,False,False,True,9.425184102064447,,REJECT
ssagen-t500-s20260802-a0180,12,KCuO,1.3673949428613184,True,True,True,True,0.7124479662666079,0.8852998353775228,2.5,6.898053264949824,-2.771688950119022,0.4375,0.6609473927455578,1.0,0.49396946060220803,False,False,False,False,False,False,True,5.1910274166613135,,REJECT
ssagen-t500-s20260802-a0181,14,Se2O5,0.9103656000990338,True,True,True,True,0.32343624450131553,0.41747860834563255,1.6,35.160665521186516,6.758181225571098,0.391304347826087,0.17965065585213402,1.0,,False,False,False,False,False,False,True,15.865561550462148,,REJECT
ssagen-t500-s20260802-a0182,12,K4Se3O5,1.1463436549543218,False,True,False,True,0.6805765615971779,0.8067141190003534,1.25,26.029964356165788,17.6696004543437,0.6111111111111112,0.5861524679500736,1.0,,False,False,False,False,False,False,True,7.332116250092543,,REJECT
ssagen-t500-s20260802-a0183,11,Se3(SO)4,1.236450970225071,False,False,False,False,,,,,,,,,,,,,,,,True,9.733810607720553,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0184,11,K4Sr3O4,1.6582242448112317,False,False,False,False,,,,,,,,,,,,,,,,True,7.354133654541846,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0185,12,SrSO,1.4021862763615005,False,True,False,True,0.5723596725803698,0.8819251720721745,2.375,25.379786015927404,8.152010982842711,0.34375,0.5041125285137085,1.0,,False,False,False,False,False,False,True,9.576490370264274,,REJECT
ssagen-t500-s20260802-a0186,13,Se4S4O5,1.4800233826269618,False,False,False,False,,,,,,,,,,,,,,,,True,4.820616854183571,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0187,13,Sr4S4O5,1.6976598630246114,False,True,False,True,0.6400898375617032,0.9480151981393138,1.7777777777777777,22.74935875325406,12.449523272818425,0.5,0.5041125285137085,1.0,,False,False,False,False,False,False,True,7.12858690917157,,REJECT
ssagen-t500-s20260802-a0188,13,Sr4S4O5,1.4271300095508643,False,True,False,True,0.5749458571727368,0.6143661723885047,2.6666666666666665,19.812411144247434,-5.01878825498262,0.43333333333333335,0.5041125285137085,1.0,,False,False,False,False,False,False,True,7.760447612558548,,REJECT
ssagen-t500-s20260802-a0189,12,Se3S4O5,0.9899725052126896,False,False,False,False,,,,,,,,,,,,,,,,True,9.939705831071663,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0190,11,K4Se3O4,1.2084729938791094,False,True,False,True,0.564965628209358,0.8725852676343774,1.2857142857142858,17.21224429929063,3.489338861372138,0.5789473684210527,0.5861524679500736,1.0,,False,False,False,False,False,False,True,6.779383725908043,,REJECT
ssagen-t500-s20260802-a0191,12,K4Sr3O5,1.8452253039619206,False,False,False,False,,,,,,,,,,,,,,,,True,5.044859462529921,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0192,14,Sr4(SO)5,1.4076802833116309,False,True,False,True,0.577581980944261,0.7306206165132594,1.8,20.831338172696377,3.831731627017364,0.43478260869565216,0.6898576830761677,1.0,,False,False,False,False,False,False,True,7.815804361503291,,REJECT
ssagen-t500-s20260802-a0193,14,Se4(SO)5,0.93210053548699,False,False,False,False,,,,,,,,,,,,,,,,True,6.552327157929366,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0194,7,Cu3S4,1.57514782335342,True,True,True,True,0.6618268165350505,0.8509773627365038,2.0,8.746230116029253,-8.179490501771454,0.3333333333333333,0.10916851536569128,1.0,,False,False,False,False,False,False,True,8.757817494752011,,REJECT
ssagen-t500-s20260802-a0195,13,K4Se4O5,1.459142723238124,False,True,False,True,0.5325338405978556,0.8202902854130217,3.4444444444444446,35.96715530261776,10.62329322441349,0.5238095238095238,0.5369898255114057,1.0,,False,False,False,False,False,False,True,6.768648824676556,,REJECT
ssagen-t500-s20260802-a0196,11,Cu7O4,1.178847616013339,False,True,False,True,0.5894238080066695,0.8604006444318799,1.75,12.291121072863273,-0.23912289568782974,0.5333333333333333,0.44727793569660623,1.0,0.9406792760240272,False,False,False,False,False,False,True,12.938377203150962,,REJECT
ssagen-t500-s20260802-a0197,11,Sm3(SO)4,1.6332334618397977,False,True,False,True,0.6353353939602073,1.0121019485850389,1.375,23.703053425544944,3.3795252865551397,0.25,0.6011626393063743,1.0,,False,False,False,False,False,False,True,7.485519895041987,,REJECT
ssagen-t500-s20260802-a0198,15,Sr4O11,0.7425641108321902,False,True,False,True,0.5688630820264503,0.9264176678140121,1.2727272727272727,45.17374466030903,29.60381215363592,0.5,0.7877573323062756,1.0,,False,False,False,False,False,False,True,9.317411914896615,,REJECT
ssagen-t500-s20260802-a0199,9,KCuO,1.4084012516322488,True,True,True,True,0.5158978943707873,1.0428744072965819,2.0,8.712834217409792,-0.39775981554630135,0.42105263157894735,0.6609473927455578,1.0,1.617138886189537,False,False,False,False,False,False,True,10.680128418209934,,REJECT
ssagen-t500-s20260802-a0200,13,Sr4S4O5,1.2945246464537297,False,True,False,True,0.5348783503584568,0.7662036104476573,1.6666666666666667,24.722146762395624,6.519101855397459,0.42857142857142855,0.5041125285137085,1.0,,False,False,False,False,False,False,True,5.7663085741609414,,REJECT
ssagen-t500-s20260802-a0201,11,K4Se3O4,1.4287832533336975,False,True,False,True,0.580927257883322,0.7694785532775953,1.8571428571428572,26.30120018619577,5.844837441887396,0.5714285714285714,0.5861524679500736,1.0,,False,False,False,False,False,False,True,5.158435918059158,,REJECT
ssagen-t500-s20260802-a0202,11,K4Sn3O4,1.0355302321912263,False,True,False,True,0.6120511595144518,1.0047596757744528,1.5,11.253446962836325,5.227031204429506,0.5925925925925926,0.6788178716701414,1.0,1.1749829002831125,False,False,False,False,False,False,True,7.343565349846443,,REJECT
ssagen-t500-s20260802-a0203,12,KCuO,1.2095761777357514,True,True,True,True,0.6192525518004899,0.8741703312540589,3.0,14.587405214560697,3.0680094238650817,0.358974358974359,0.6609473927455578,1.0,1.2802058545600035,False,False,False,False,False,False,True,7.5840935977424255,,REJECT
ssagen-t500-s20260802-a0204,11,Sr3(CuO)4,1.105935236744825,False,True,False,True,0.5316996330503966,0.731007567601538,1.5,23.28865319416597,3.858195210563958,0.6190476190476191,0.7187296753071613,1.0,,False,False,False,False,False,False,True,12.271050862683184,,REJECT
ssagen-t500-s20260802-a0205,11,K4Se3O4,1.7333745459544538,False,True,False,True,0.6264197786475947,0.8408920143087801,3.0,13.052283671151152,-5.438853884528617,0.5,0.5861524679500736,1.0,,False,False,False,False,False,False,True,7.892592845040622,,REJECT
ssagen-t500-s20260802-a0206,11,K4Sn3O4,1.4263656782135261,False,True,False,True,0.8074135253069407,0.9564470116683855,2.25,6.380160976701658,0.5606983212575734,0.5,0.6788178716701414,1.0,0.8832827919256377,True,True,True,True,False,False,True,5.585845171496254,,REJECT
ssagen-t500-s20260802-a0207,11,K4Sn3O4,1.7678144355775045,False,True,False,True,0.6359044732293183,0.9370796833016081,2.0,8.04734112565489,-0.9346108665913202,0.6060606060606061,0.6788178716701414,1.0,0.8189783223776587,False,False,False,False,False,False,True,9.851547870796537,,REJECT
ssagen-t500-s20260802-a0208,15,Se4S5O6,1.001372307858674,False,False,False,False,,,,,,,,,,,,,,,,True,9.548262578871027,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0209,8,SO,1.3244847352026992,True,True,True,True,,,0.0,14.189583235167323,6.993174522410616,,0.16881260156382916,1.0,,True,True,True,True,True,False,True,6.978892267360843,,REJECT
ssagen-t500-s20260802-a0210,13,Sr4S4O5,1.6190378758242887,False,True,False,True,0.5876641935639493,0.8682071303594293,2.5555555555555554,22.72810772157317,1.7363780058441378,0.3888888888888889,0.5041125285137085,1.0,,False,False,False,False,False,False,True,4.751297644523232,,REJECT
ssagen-t500-s20260802-a0211,11,Cu7O4,1.24062389695362,False,True,False,True,1.049632788322701,1.2491115638391896,0.75,9.330781609696249,8.018050334536765,0.8695652173913043,0.44727793569660623,1.0,0.9437729294105133,True,True,True,False,False,False,True,6.746343675232608,,REJECT
ssagen-t500-s20260802-a0212,12,Sr3S4O5,1.0231568597003664,False,True,False,True,0.6189440337280891,0.71526947860289,2.2222222222222223,30.68384315557158,11.591501912597325,0.38461538461538464,0.4551725960576467,1.0,,False,False,False,False,False,False,True,10.487976055683383,,REJECT
ssagen-t500-s20260802-a0213,14,Se4(SO)5,1.180642442080718,False,False,False,False,,,,,,,,,,,,,,,,True,10.752576729735718,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0214,14,Se4(SO)5,1.0457854231923296,False,False,False,False,,,,,,,,,,,,,,,,True,8.596940669460182,integer and fractional oxidation-state inference failed,ABSTAIN
ssagen-t500-s20260802-a0215,11,K4Se3O4,1.4666691524482283,False,True,False,True,0.5297156777811295,0.7148068074891115,1.8571428571428572,19.70257322138474,-1.7946320596671743,0.46153846153846156,0.5861524679500736,1.0,,False,False,False,False,False,False,True,12.739322256855695,,REJECT
ssagen-t500-s20260802-a0216,13,Sr4S4O5,1.2557688693099314,False,True,False,True,0.6669427953265257,0.8503397079107138,3.0,43.045430143432924,27.317426566915092,0.35135135135135137,0.5041125285137085,1.0,,False,False,False,False,False,False,True,4.516551592514276,,REJECT
ssagen-t500-s20260802-a0217,13,K4Se4O5,1.2957803098160672,False,True,False,True,0.505923169133649,0.8344420691677072,1.8888888888888888,29.342124840181228,10.38941398355187,0.5769230769230769,0.5369898255114057,1.0,,False,False,False,False,False,False,True,7.8960990630062105,,REJECT
ssagen-t500-s20260802-a0218,14,Sr4(SO)5,1.1833242779777384,False,True,False,True,0.771426702298308,1.0034752905345934,2.3,23.850058007475333,11.93078490947622,0.5,0.6898576830761677,1.0,,True,False,True,False,False,False,True,7.384843795387706,,REJECT
ssagen-t500-s20260802-a0219,12,Sr3S4O5,1.1086978563019272,False,True,False,True,0.6006509011760423,1.0051164804263828,2.888888888888889,34.68440466650808,21.199730129131314,0.5945945945945946,0.4551725960576467,1.0,,False,False,False,False,False,False,True,7.150059276171502,,REJECT
ssagen-t500-s20260802-a0220,8,K2O2,1.6082595442617862,False,True,False,True,0.5891060601691523,0.958776047585188,1.75,7.624558223523656,-1.3471138935370295,0.47368421052631576,0.8202341305415322,1.0,,False,False,False,False,False,False,True,9.266999437505412,,REJECT
ssagen-t500-s20260802-a0221,11,K4Cu3O4,1.7305909309689276,False,True,False,True,0.6247620689418508,0.9167070345193489,2.0,7.3719672113931285,0.03932860601174726,0.5333333333333333,0.6875517196961858,1.0,0.9408562398873986,False,False,False,False,False,False,True,10.449150057393398,,REJECT
ssagen-t500-s20260802-a0222,11,K4Se3O4,0.7821166583862352,False,True,False,True,0.5827943663525389,0.9000971308833599,1.8571428571428572,38.45557247335209,45.89281795665543,0.44,0.5861524679500736,1.0,,False,False,False,False,False,False,True,7.950226610561227,,REJECT
